commit_hash,ip_block,commit_message,categories,at_risk_dv_files,justification,confidence,model,in_tokens,out_tokens,cost_usd
3e19bde3c8f623da5f2ee7a96203419eac4a400a,otbn,[otbn] Operational states and commands,"[""SEQUENCE_INVALIDATION"", ""CHECKER_DESYNC""]","[""*_vseq.sv"", ""*_seq.sv"", ""*_scoreboard.sv"", ""*_checker.sv""]","The CMD register changed from a 1-bit signal to an 8-bit encoded command field with enumerated values (CmdExecute, CmdSecWipeDmem, CmdSecWipeImem), and the STATUS register similarly expanded to 8-bit enumerated status values. Any DV sequence that issues commands via the CMD register must be updated to use the new enum values instead of simple bit assertions. Additionally, the STATUS register behavioral logic changed from a simple busy flag to a multi-state status encoding, requiring scoreboard and checker reference models to track the new status states.",HIGH,claude-haiku-4-5-20251001,6573,211,0.007628
fb8a78489a1639408fedb3bc1b6ddd637efd8b1b,flash_ctrl,"[flash, top] Merge flash_phy into flash_ctrl","[""INTERFACE_DRIFT""]","[""*_env.sv"", ""*_env_pkg.sv"", ""*_if.sv"", ""*_agent.sv"", ""*_tb_top.sv""]","The commit merges flash_phy into flash_ctrl, eliminating the flash_ctrl_wrapper module and fundamentally changing the DV interface. The DV diff shows removal of hdl_path_root configuration and end_of_elaboration_phase logic that was compensating for the wrapper hierarchy. The RTL now exposes internal flash_phy signals (flash_phy_req/flash_phy_rsp) and new ports (mem_tl, flash test interface signals) directly to flash_ctrl, breaking assumptions embedded in the testbench environment that expected the wrapper abstraction.",HIGH,claude-haiku-4-5-20251001,7825,213,0.00889
f0a3019decf9163ee81d5f7fbdbad2520aaf03ca,otbn,[otbn] Implement illegal bus access error & alert,"[""CHECKER_DESYNC"", ""SEQUENCE_INVALIDATION""]","[""*_scoreboard.sv"", ""*_checker.sv"", ""*_vseq.sv"", ""*_seq_lib.sv""]","The RTL introduces new behavioral logic for illegal bus access detection, dummy response generation, and fatal alert triggering that must be reflected in the scoreboard reference model to maintain functional equivalence. Additionally, new register field assignments (illegal_bus_access in fatal_alert_cause) and alert logic changes require sequence updates to exercise the new error paths.",HIGH,claude-haiku-4-5-20251001,5690,179,0.006585
5c21925fc18d0f641c2ca42f177e2c382d4e5d7c,sram_ctrl,[sram_ctrl] Harden initialization counter,"[""SEQUENCE_INVALIDATION"", ""CHECKER_DESYNC""]","[""*_base_vseq.sv"", ""*_scoreboard.sv"", ""*_env_pkg.sv""]","The RTL changes introduce dual-redundant initialization counters with a new init_error signal and alter the initialization completion logic. The DV changes update the base sequence to poll ral.status.init_done instead of ral.ctrl.init (SEQUENCE_INVALIDATION), rename alert names from 'fatal_bus_integ_error' to 'fatal_error', update status enumeration (adding SramCtrlInitError), and modify scoreboard expectations for escalation behavior (CHECKER_DESYNC). The scoreboard reference model must now account for the new init_error detection and expanded escalation logic that clears additional status bits.",HIGH,claude-haiku-4-5-20251001,5714,224,0.006834
80fb8f4f8302bdbfbd55e7e84dacbf9b40268153,keymgr,[keymgr] keymgr hardening part 1,"[""CHECKER_DESYNC"", ""SEQUENCE_INVALIDATION""]","[""*_scoreboard.sv"", ""*_vseq.sv"", ""*_seq.sv""]","The DV diff shows the scoreboard reference model updated to reflect RTL error code naming changes (ErrInvalidCmd → ErrInvalidStates) and new fault handling logic. The RTL introduced new fault_code signals and FAULT_STATUS register, requiring scoreboard updates to track additional fault reasons; this is CHECKER_DESYNC. Additionally, sequences that check error conditions or fault handling may be invalidated by the changed error semantics and new fault status fields, requiring sequence updates.",MEDIUM,claude-haiku-4-5-20251001,5225,186,0.006155
a6541be12e5ee682e0ef19ec773d53a2920b1b1c,csrng,[csrng/sec] create fields to enable functions,"[""SEQUENCE_INVALIDATION"", ""RAL_DESYNC""]","[""*_vseq.sv"", ""*_base_vseq.sv"", ""*_reg_block.sv"", ""*_ral_pkg.sv""]","The RTL changes the ctrl register from a 1-bit enable field to two 4-bit fields (enable and sw_app_enable), each requiring the sparse value 4'hA. The DV diff shows register access sequences being updated to use the new field widths and values, but this indicates the RAL model was manually updated to reflect the register map change. Both the sequence register operations and the underlying RAL struct definitions were modified to accommodate the new register layout.",HIGH,claude-haiku-4-5-20251001,4951,195,0.005926
8b0b5b189e1eef980b88605a111672d47e0d7136,otp_ctrl,[otp_ctrl] Split TL-UL interfaces into 'core' and 'prim',"[""INTERFACE_DRIFT"", ""RAL_DESYNC"", ""ASSERTION_ORPHANING""]","[""*_env_cfg.sv"", ""*_env_pkg.sv"", ""*_scoreboard.sv"", ""*_base_vseq.sv"", ""*_bind.sv"", ""*_ral_pkg.sv"", ""*_reg_block.sv"", ""tb.sv""]","The commit splits the single TL-UL interface (tl_i/tl_o) into two separate interfaces (core_tl_i/core_tl_o and prim_tl_i/prim_tl_o), requiring updates across DV components. INTERFACE_DRIFT occurs because the environment configuration, testbench top, and assertions reference the old port names. RAL_DESYNC applies because the RAL package import changed from otp_ctrl_ral_pkg to otp_ctrl_core_ral_pkg, and RAL parameterization changed from otp_ctrl_reg_block to otp_ctrl_core_reg_block in multiple manually-maintained DV files. ASSERTION_ORPHANING occurs because bind assertions reference the old signal names (tl_i, tl_o) which no longer exist at module scope.",HIGH,claude-haiku-4-5-20251001,7026,342,0.008736
d3d4c597aa3e339abcdc757f69d76bf7a478a82c,pwm,[pwm] Wire up integrity alert,"[""INTERFACE_DRIFT"", ""SEQUENCE_INVALIDATION""]","[""*_env_pkg.sv"", ""*_env_cfg.sv"", ""*tb_top.sv"", ""*_vseq.sv"", ""*_seq.sv""]","The RTL commit adds new alert interface ports (alert_rx_i, alert_tx_o) and an alert_test register to the PWM module, along with new register offsets and parameters (NumAlerts, AlertAsyncOn). The DV diff shows testbench infrastructure updates (alert interface connection via `DV_ALERT_IF_CONNECT` and port wiring in tb.sv) and environment configuration changes (LIST_OF_ALERTS, NUM_ALERTS), but existing register sequences accessing hardcoded offsets and sequences assuming the old register map will be invalidated by the register offset shifts. The new alert interface also requires scoreboard updates to monitor alert behavior.",HIGH,claude-haiku-4-5-20251001,5518,255,0.006793
535dfe3b4b69b9246335f793d7d919bfdbdee0f2,aon_timer,[aon_timer] General register cleanup,"[""INTERFACE_DRIFT""]","[""*_env_cfg.sv"", ""*_env.sv"", ""*tb_top.sv""]","The RTL refactoring removed the aon_timer_core_if interface entirely by consolidating register handling into autogenerated files. The DV diff shows corresponding removal of the core_vif virtual interface from env_cfg.sv, env.sv, and tb.sv, including the bind statement. This is a clean interface removal requiring DV component updates.",HIGH,claude-haiku-4-5-20251001,6222,149,0.006967
d1ae19001b8772ee0fe03efc0f0530d3cb35eb31,i2c,[i2c] Wire up integrity alert,"[""INTERFACE_DRIFT"", ""SEQUENCE_INVALIDATION""]","[""*_env_pkg.sv"", ""*_env_cfg.sv"", ""*_tb_top.sv"", ""*_vseq.sv"", ""*_seq_lib.sv""]","The RTL adds alert ports (alert_rx_i, alert_tx_o) and a new register (alert_test) with associated offsets, requiring DV interface and register access updates. The DV diff shows minimal changes—only alert package parameters and testbench port connections—indicating the testbench is incomplete and sequences accessing the shifted register map are now invalid.",HIGH,claude-haiku-4-5-20251001,5882,178,0.006772
0281a868ca8d636b1105cd4efc7ea1241ce2f8b1,gpio,[gpio] Wire up bus integrity alert,"[""INTERFACE_DRIFT""]","[""*_env_cfg.sv"", ""*_env_pkg.sv"", ""*_tb_top.sv""]","The RTL commit adds new alert interface ports (alert_rx_i, alert_tx_o) and a new parameter (AlertAsyncOn) to the gpio module. The DV diff shows corresponding updates to gpio_env_cfg.sv, gpio_env_pkg.sv, and tb.sv to wire up these new interface signals and define NUM_ALERTS and LIST_OF_ALERTS. The interface drift is captured and mitigated by these DV changes, but the testbench infrastructure had to be modified to accommodate the new alert interface.",HIGH,claude-haiku-4-5-20251001,5610,193,0.006575
e9209e90b852c6687c8f38ff42cad3728b8e0587,lc_ctrl,[lc_ctrl] Wire up bus integrity alert,"[""INTERFACE_DRIFT""]","[""*_env_pkg.sv""]","The RTL adds a new alert signal (fatal_bus_integ_error) and increases NumAlerts from 2 to 3. The DV diff shows the env_pkg.sv parameter NUM_ALERTS is updated to 3, but the LIST_OF_ALERTS array is incomplete—it still only contains 2 alerts and is missing the new 'fatal_bus_integ_error' entry. This mismatch between the parameter count and the actual alert list will break DV components that depend on the complete alert interface definition.",HIGH,claude-haiku-4-5-20251001,5082,177,0.005967
447835d63d5b275ce652448c248c8b97b09986d1,rom_ctrl,[rom_ctrl] Remove SkipCheck parameter,"[""INTERFACE_DRIFT""]","[""*_tb.sv"", ""*_env_pkg.sv""]","The RTL removes the SkipCheck parameter from rom_ctrl module and its submodules (rom_ctrl_fsm, rom_ctrl_compare). The DV testbench (tb.sv) instantiates rom_ctrl with this parameter, which is now invalid. Any environment or configuration code that references or passes this parameter will fail elaboration.",HIGH,claude-haiku-4-5-20251001,2606,141,0.003311
bdc9f1f3689c431e75846cf0a18ba99820329f30,pwrmgr,[dv/pwrmgr] Add smoke test,"[""INTERFACE_DRIFT""]","[""*_if.sv"", ""*_env.sv"", ""*_env_cfg.sv""]","The DV diff shows structural changes to pwrmgr_if.sv interface definition: signal renaming (wakeups→wakeups_i, rstreqs→rstreqs_i), addition of clk_slow parameter, and multiple new update functions. These changes to the interface contract require corresponding updates in environment classes (pwrmgr_env.sv, pwrmgr_env_cfg.sv) that consume this interface.",HIGH,claude-haiku-4-5-20251001,4983,166,0.005813
475c71174dc36ee5bf6b888e67172e6401ce963b,aon_timer,"Revert ""[aon_timer] Change escalate_en control to cpu_en""","[""INTERFACE_DRIFT""]","[""*_env_cfg.sv"", ""*_env.sv"", ""*_if.sv"", ""*_base_vseq.sv"", ""tb.sv""]","The commit reverts a signal name change from lc_cpu_en to lc_escalate_en across DV components. The DV diff shows systematic updates to interface definitions (*_if.sv), environment configuration (*_env_cfg.sv), environment (*_env.sv), base sequences (*_base_vseq.sv), and testbench (tb.sv) to reflect the renamed port/signal, which is the classic INTERFACE_DRIFT pattern where explicit knowledge of design interface names must be maintained across DV files.",HIGH,claude-haiku-4-5-20251001,5713,201,0.006718
1759b4b7de6624b3cdaf941c7c841f13b2135085,csrng,"[csrng, top] Connect OTP data to CSRNG","[""INTERFACE_DRIFT""]","[""*_tb_top.sv"", ""*_env_pkg.sv"", ""*_if.sv""]","The DV testbench port connection changed from a simple logic input (efuse_sw_app_enable_i) to a structured OTP configuration interface (otp_hw_cfg_i). This breaks the interface contract in tb.sv and requires updates to any DV environment components that directly instantiate or drive the csrng module's interface, such as the top-level testbench and environment packages.",HIGH,claude-haiku-4-5-20251001,2472,161,0.003277
3b58f2012086619d5d21d19badf9db3b17bfff19,otbn,[otbn] Add flop to OTBN start signal,"[""CHECKER_DESYNC""]","[""*_scoreboard.sv"", ""*_tb.sv""]","The RTL change adds a pipeline stage (flop) to the start signal, delaying it by one cycle. The DV changes update the scoreboard's check_start() logic and tb.sv signal binding to account for this extra latency, ensuring the reference model synchronization logic matches the new RTL behavior. This is a classic checker desynchronization fix.",HIGH,claude-haiku-4-5-20251001,3551,141,0.004256
f625b0dc9a82c5851a29a8fd3974a2ced86e92e0,keymgr,"[keymgr, rom_ctrl] Hook up rom digest data to keymgr","[""INTERFACE_DRIFT"", ""CHECKER_DESYNC""]","[""*_if.sv"", ""*_scoreboard.sv"", ""*tb_top.sv""]","The RTL adds a new input port `rom_digest_i` to the keymgr module and modifies the AdvDataWidth parameter. The DV diff shows corresponding updates to keymgr_if.sv (new interface signal), keymgr_scoreboard.sv (new RomDigest field in reference model and verification logic), and tb.sv (port connection). The interface drift is captured in keymgr_if.sv with the new rom_digest signal, and the checker desynchronization is evident in keymgr_scoreboard.sv where the reference model must include RomDigest in the advancement data calculation and validation checks.",HIGH,claude-haiku-4-5-20251001,4110,222,0.00522
d13f442539de54b4e6cef6ff4109d1cb830dbf61,otp_ctrl,[otp_ctrl/top] Add external voltage pad for otp_ctrl,"[""INTERFACE_DRIFT""]","[""*_tb_top.sv"", ""*_env_pkg.sv"", ""*_if.sv""]","A new inout port `otp_ext_voltage_h_io` has been added to the otp_ctrl module interface. The testbench has been updated to instantiate and connect this signal, but DV components like the interface definition and environment package may not yet reflect this new port in their SystemVerilog port lists and signal declarations.",MEDIUM,claude-haiku-4-5-20251001,2167,148,0.002907
b168ae97862988234b868266993a5d8b93f9b9bf,otbn,[otbn] Implement RND/URND CSR/WSR and RND_PREFETCH CSR,"[""SEQUENCE_INVALIDATION"", ""CHECKER_DESYNC""]","[""*_vseq.sv"", ""*_seq.sv"", ""*_scoreboard.sv"", ""*_checker.sv""]","The RTL introduces new RND/URND CSR/WSR registers and stalling behavior tied to EDN requests. The DV diff shows modifications to the ISS model interface (edn_rnd_data, edn_urnd_reseed_complete) and the otbn_core_model to handle RND stalling, indicating that sequences must be updated to account for the new stalling protocol during RND reads, and the scoreboard/checker must be synchronized with the new RND cache and EDN handshake semantics.",HIGH,claude-haiku-4-5-20251001,7506,223,0.008621
d0936b2abea12fac6951252dbc86a167c1cc0ec5,otp_ctrl,[otp_ctrl] Align lock bits in otp_ctrl Hjson to use rw0c,"[""SEQUENCE_INVALIDATION""]","[""*_base_vseq.sv"", ""*_vseq.sv"", ""*_seq_lib.sv""]","The RTL changed register access semantics from W1C (write-1-to-clear) to W0C (write-0-to-clear) for lock bits. The DV sequence was updated to reflect this protocol change: writing 0 instead of 1 to toggle the lock. This is a sequence invalidation where the operational constraint (write value) changed, requiring sequences to be updated.",HIGH,claude-haiku-4-5-20251001,2088,164,0.002908
e2301212c5da7fd82f27f5ed1e58775406249a8c,otbn,[otbn] Integrate ECC check bits properly into the memory,"[""INTERFACE_DRIFT""]","[""*_if.sv"", ""*_agent.sv"", ""*_driver.sv"", ""*_monitor.sv""]","The DV changes show signal width modifications in the simulation top module (otbn_top_sim.sv): imem_rdata expanded from 32 bits to 39 bits, and dmem signals split into nointeg and full-width versions (ExtWLEN instead of WLEN). These changes to memory interface widths will break DV components that encode explicit knowledge of the original signal widths, such as agents, drivers, and monitors that interface with IMEM/DMEM.",MEDIUM,claude-haiku-4-5-20251001,7890,183,0.008805
